gsea_outputs/outputs_actual_glass/GLSS.HF.EE74_GTRD_1000_weighted_actual_glass.GseaPreranked.1623258872157/gsea_report_for_na_pos_1623258872157.tsv:JARID2	JARID2	Details ...	3414	0.44870332	1.7429057	0.0	0.0	0.0	4146	tags=36%, list=22%, signal=37%	
gsea_outputs/outputs_actual_glass/GLSS.HK.0001_GTRD_1000_weighted_actual_glass.GseaPreranked.1623258872857/gsea_report_for_na_neg_1623258872857.tsv:JARID2	JARID2	Details ...	3414	-0.34500584	-1.449328	0.0	0.0	0.0	2725	tags=22%, list=14%, signal=21%	
gsea_outputs/outputs_actual_glass/GLSS.HK.0003_GTRD_1000_weighted_actual_glass.GseaPreranked.1623258872200/gsea_report_for_na_pos_1623258872200.tsv:JARID2	JARID2	Details ...	3414	0.26030868	1.2218412	0.0	0.0	0.0	2750	tags=20%, list=14%, signal=19%	
gsea_outputs/outputs_actual_glass/GLSS.MD.0022_GTRD_1000_weighted_actual_glass.GseaPreranked.1623258867935/gsea_report_for_na_neg_1623258867935.tsv:JARID2	JARID2	Details ...	3414	-0.33466613	-1.2066854	0.0	0.0	0.0	4664	tags=29%, list=24%, signal=32%	
gsea_outputs/outputs_actual_glass/GLSS.MD.0023_GTRD_1000_weighted_actual_glass.GseaPreranked.1623258866460/gsea_report_for_na_pos_1623258866460.tsv:JARID2	JARID2	Details ...	3414	0.30195323	1.171858	0.0	0.0	0.0	5862	tags=35%, list=31%, signal=41%	
gsea_outputs/outputs_actual_glass/GLSS.MD.0026_GTRD_1000_weighted_actual_glass.GseaPreranked.1623258886225/gsea_report_for_na_neg_1623258886225.tsv:JARID2	JARID2	Details ...	3414	-0.26549575	-1.1393002	0.01003009	0.01003009	0.01	3061	tags=21%, list=16%, signal=20%	
gsea_outputs/outputs_actual_glass/GLSS.MD.0035_GTRD_1000_weighted_actual_glass.GseaPreranked.1623258886230/gsea_report_for_na_neg_1623258886230.tsv:JARID2	JARID2	Details ...	3414	-0.2137426	---	---	1.0	0.0	2536	tags=20%, list=13%, signal=19%	
gsea_outputs/outputs_actual_glass/GLSS.MD.0042_GTRD_1000_weighted_actual_glass.GseaPreranked.1623258886224/gsea_report_for_na_pos_1623258886224.tsv:JARID2	JARID2	Details ...	3414	0.31918272	1.4854581	0.0	0.0	0.0	2942	tags=23%, list=15%, signal=22%	
gsea_outputs/outputs_actual_glass/GLSS.MD.LP04_GTRD_1000_weighted_actual_glass.GseaPreranked.1623258886246/gsea_report_for_na_pos_1623258886246.tsv:JARID2	JARID2	Details ...	3414	0.29622892	1.3670031	0.0	0.0	0.0	2555	tags=21%, list=13%, signal=20%	
gsea_outputs/outputs_actual_glass/GLSS.SM.R060_GTRD_1000_weighted_actual_glass.GseaPreranked.1623258886236/gsea_report_for_na_pos_1623258886236.tsv:JARID2	JARID2	Details ...	3414	0.27495155	---	---	1.0	0.0	1994	tags=19%, list=10%, signal=18%	
gsea_outputs/outputs_actual_glass/GLSS.SM.R063_GTRD_1000_weighted_actual_glass.GseaPreranked.1623258886223/gsea_report_for_na_neg_1623258886223.tsv:JARID2	JARID2	Details ...	3414	-0.3555395	-1.6124319	0.0	0.0	0.0	3833	tags=33%, list=20%, signal=34%	
gsea_outputs/outputs_actual_glass/GLSS.SM.R064_GTRD_1000_weighted_actual_glass.GseaPreranked.1623258873208/gsea_report_for_na_pos_1623258873208.tsv:JARID2	JARID2	Details ...	3414	0.2026585	0.89743036	0.986	0.986	0.986	3733	tags=20%, list=20%, signal=21%	
gsea_outputs/outputs_actual_glass/GLSS.SM.R065_GTRD_1000_weighted_actual_glass.GseaPreranked.1623258875436/gsea_report_for_na_pos_1623258875436.tsv:JARID2	JARID2	Details ...	3414	0.29360032	1.6633035	0.0	0.0	0.0	3159	tags=28%, list=17%, signal=27%	
