Gene	TCGA-19-4065	GLSS-HF-B972	GLSS-19-0266	GLSS-MD-0023	GLSS-HF-6658	GLSS-CU-R019	GLSS-HF-2548	GLSS-HF-3050	GLSS-19-0268	GLSS-SM-R093	GLSS-19-0271	GLSS-CU-R004	GLSS-19-0273	GLSS-SM-R063	GLSS-CU-P102	GLSS-19-0270	GLSS-MD-LP04	GLSS-MD-0022	GLSS-19-0272	GLSS-SM-R103	GLSS-SM-R080	GLSS-SM-R066	GLSS-SM-R088	GLSS-MD-0035	TCGA-06-0125	GLSS-19-0274	GLSS-HF-57AE	GLSS-19-0267	GLSS-HF-EE74	GLSS-HF-6504	TCGA-06-0210	GLSS-19-0277	GLSS-SM-R060	GLSS-19-0276	GLSS-SM-R068	GLSS-19-0278	GLSS-19-0280	GLSS-HK-0003	GLSS-CU-P069	GLSS-HF-DF35	GLSS-CU-P055	GLSS-MD-0042	TCGA-14-1034	GLSS-CU-P003	GLSS-SM-R064	GLSS-SM-R083	TCGA-19-0957	GLSS-19-0275	GLSS-HK-0001	GLSS-19-0269	GLSS-CU-P046	GLSS-MD-0026	GLSS-SM-R065	GLSS-HF-9A7A
ASCL1	-6.193548	-5.404922	6.038248	-5.839518	-6.9527345	-6.8783665	-6.6338105	-6.33999	5.932891	-6.0107903	5.89626	-7.321691	5.9067903	-6.626499	-5.09928	6.2960024	-5.788635	-7.0990076	6.293197	-4.573608	-6.4229565	-5.6486483	-7.958631	-4.835494	-6.8464975	6.0524473	-7.5919933	5.6279283	-5.176387	-5.7503657	-7.0900035	6.1366563	-5.0317874	5.5546775	5.497876	-6.413059	6.3928223	-5.6059637	-6.6887155	-5.866572	-8.468643	-5.865732	-8.659954	-7.4805684	-5.0640817	-4.898968	5.906971	6.2694683	-6.370446	5.8785815	-6.8877287	-5.350162	-3.803671	-7.3333035
ASCL2	-12.596969	-15.23228	-12.328088	-8.090732	-14.380725	-11.40658	-11.151174	-14.05361	-11.997833	-8.628189	-12.86329	-7.2217784	-12.475623	-13.2981415	-8.492538	-11.529204	-13.04186	-10.253876	-10.568049	-6.020553	-12.4592705	6.035409	-14.107845	-6.399969	-12.698346	-12.402184	-16.510748	-12.907633	-11.90592	-14.647903	-15.163351	-11.837448	-10.099271	-11.447639	-9.423675	-12.403623	-14.191456	-10.884027	-12.396125	-14.478902	-13.249943	-12.435426	-13.453259	-14.667282	-7.2295804	-10.89021	-11.0398655	-11.578879	-15.09433	-13.231118	-13.143519	-12.682211	-7.0145783	-14.063729
ASH2L	-16.73926	-19.734074	-17.158394	-9.475239	-19.609589	-14.941393	-14.912552	-18.293745	-16.793299	-10.849703	-18.066704	-9.28265	-17.751078	-17.417398	-10.968146	-17.04394	-17.785141	-13.258311	-14.50802	-7.2660055	-16.712885	7.4618526	-19.184736	-8.573462	-16.334969	-16.303576	-21.089392	-16.457062	-16.80408	-19.104275	-19.357805	-17.24798	-13.242632	-16.949253	-13.510949	-18.073643	-19.013166	-14.606779	-17.326885	-20.102709	-16.98816	-16.643427	-17.619225	-19.92403	-10.0033455	-14.30817	-15.106915	-16.554249	-19.10472	-17.675137	-16.955671	-17.557997	-9.408883	-17.115337
ATF1	-17.972744	-19.43955	-16.931944	-9.89703	-19.310942	-15.82141	-15.175259	-17.467848	-17.054005	-11.813977	-16.527311	-10.238553	-15.760135	-16.179016	-11.549427	-16.386526	-17.21776	-13.597559	-13.395408	-8.204181	-16.24495	-8.124745	-18.964813	-7.257484	-15.844004	-15.472783	-21.277433	-15.309943	-15.6524725	-19.450148	-19.289154	-17.309677	-12.02913	-16.51081	-12.669773	-17.80193	-19.24573	-15.034033	-16.314188	-18.983082	-17.523508	-15.576285	-18.854816	-20.694523	-9.085246	-14.224139	-15.376937	-15.08945	-18.698107	-17.549871	-17.11607	-14.751124	-9.407023	-18.204262
ATF2	-14.702849	-15.000253	-13.423929	-9.162476	-15.857048	-13.252069	-12.712458	-14.669323	-12.719898	-9.8541565	-13.150844	-9.680368	-12.267779	-13.857209	-9.974724	-12.277966	-15.481777	-12.106813	-10.506954	-6.9006867	-13.46754	-7.0884075	-15.076368	-7.1432805	-13.03948	-11.999524	-17.044043	-11.957926	-12.7791	-16.221094	-15.656771	-13.173166	-11.019631	-13.008723	-9.916839	-14.243558	-13.746539	-11.284774	-13.872319	-15.745459	-14.507964	-13.306897	-15.670585	-16.169489	-7.6649933	-10.566201	-11.5020275	-11.053455	-15.581738	-13.833092	-13.995723	-12.569479	-7.653295	-15.295774
ATF3	-14.969449	-13.815975	-13.508052	-12.100274	-15.680443	-14.262399	-13.825184	-15.927717	-12.04016	-11.423	-11.12138	-13.3756695	-11.680026	-15.201859	-11.840678	11.973623	-13.712409	-13.878469	11.757173	-9.2676735	-14.803825	-9.919652	-16.516758	-9.713014	-14.964374	11.550663	-18.073397	-11.179285	-12.57249	-15.603101	-16.509544	-11.280414	-12.028136	-11.052105	11.49095	-14.157433	-14.439486	-12.925161	-14.574354	-14.032537	-16.617844	-14.655547	-18.592724	-18.424614	-7.93572	-10.994637	10.706236	11.851741	-15.088557	-11.520994	-15.451042	-13.403748	-8.417204	-16.141941
ATF4	-6.4546933	-6.213336	-5.999275	-4.354057	-6.352482	-5.2874613	-5.0660696	-7.452627	-5.0333257	-4.111079	-4.827328	-3.9080374	-4.813185	-6.5207953	-4.848093	-4.8752785	-5.7954807	-6.044464	-4.045584	-2.4771986	-7.2351804	3.3936212	-6.58194	-4.6949143	-6.6662526	-4.798278	-7.5931	-5.6811833	-4.8512745	-6.7505035	-6.4801583	-5.046952	-5.176647	-4.966391	-5.150895	-6.1497145	-6.8793836	-4.7256126	-5.6814847	-6.1811047	-6.7713223	-6.7689533	-7.147735	-6.496325	-2.821079	-6.4190693	-4.259831	-4.409106	-6.2838626	-4.6074824	-6.37463	-5.808909	-2.911944	-6.2384267
ATF7	-10.655862	-11.22195	-10.3519535	-6.9158835	-11.780338	-10.603044	-9.436292	-11.140588	-10.813695	-6.879712	-10.311982	-7.571955	-9.211456	-10.236539	-7.5077524	-9.789254	-10.996717	-8.741773	-7.41079	-4.9095783	-9.416303	-5.7456965	-11.585723	-5.150015	-9.715764	-8.595458	-12.471155	-8.635001	-10.253733	-11.808255	-11.707513	-9.607666	-7.5037494	-9.523692	-6.4379687	-10.758461	-10.035642	-8.659667	-10.300275	-10.708684	-10.944131	-9.815965	-11.582524	-11.541065	-5.0362105	-7.299609	-8.642474	-8.887098	-11.3250885	-9.424239	-10.570864	-8.113879	-5.591504	-11.327353
ATRX	-0.7088264	-1.7300781	1.8503506	-0.94771045	-1.8584855	-1.2997116	-1.0127052	-1.3976697	0.9760719	1.2770072	-1.576327	-1.13953	-0.88968015	-2.021494	1.0293206	-1.2409245	-1.663565	0.73756665	-1.7748239	1.1193576	-0.9638991	-1.7225897	-2.3533278	-0.9605575	-0.85634357	1.0940945	-1.2169683	1.0296235	-1.159099	-1.1696901	-2.0065844	1.3408052	1.7506429	-0.99556845	-1.4730006	-1.5176991	1.0402441	-1.3651572	1.290179	-1.2633284	-1.0419086	-1.8799193	-1.3765448	-1.8794796	-0.93442637	-1.2849232	-2.2408447	1.6945652	-0.9808583	-1.1299667	-0.7897381	-1.1842738	1.388728	-1.6166737
BACH1	-6.441176	-8.080137	-5.97564	-4.216341	-6.6927605	-6.5853877	-6.334312	-6.7394753	-6.7171082	-4.154962	-6.683173	-3.4124384	-6.375872	-5.516837	-4.817563	-6.5434504	-7.0271454	-5.356136	-6.1519837	-3.9474301	-5.8051124	-2.9101326	-7.2881193	-2.5781243	-5.04665	-4.8500977	-8.269467	-6.4383783	-5.5703235	-7.9024744	-7.506956	-6.3491926	-4.8061466	-6.510644	-4.132591	-6.7932854	-6.3607717	-5.415189	-6.4612646	-7.0326667	-6.6640134	-5.840789	-7.0014467	-7.8532453	-3.201583	-5.0145206	-5.616712	-6.24563	-7.2347374	-6.602045	-6.4687047	-5.5704618	-3.7866492	-7.6264853
BACH2	-4.0478597	-4.2590384	-4.190364	-3.6049464	-5.0265503	-4.670402	-4.124824	-4.4775662	-3.6534925	-3.9744415	-4.5053225	-4.1126328	-3.83036	-4.2308435	-4.4805436	-3.0410445	-5.2589936	-4.9305334	-3.8622463	-3.0462399	-3.9383652	-2.926105	-3.7912064	-3.1804223	-4.3407817	-2.6261342	-5.4315653	-3.7256553	-4.938568	-4.9717417	-4.0360837	-3.2547112	-4.6358	-4.503244	-4.244404	-4.6813293	-3.4913425	-2.6439798	-3.7552981	-2.7100842	-4.7653737	-5.4416924	-4.714125	-3.2336159	-2.084982	-2.3306823	-3.1999605	-3.8373077	-3.7513332	-3.6311107	-4.3093114	-3.664332	-2.9522738	-6.262021
BAHD1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BANP	-5.1585526	-5.4138613	-4.0386963	2.2951508	-5.342922	-3.9057186	-4.2372885	-4.829183	-4.7530284	-3.8863392	-4.9557724	-2.1121607	-4.986961	-4.317404	-2.888871	-4.8200827	-5.585742	-3.5481093	-4.2923737	-2.1232445	-4.3229	3.4945123	-4.4611816	-2.2369306	-4.2512474	-4.7286987	-6.280469	-4.703444	-4.3443274	-4.956691	-5.0206895	-4.84962	-3.3177347	-4.2480865	-3.8089068	-4.987208	-4.7025166	-4.347136	-4.399361	-5.4665556	-5.375885	-4.2632523	-4.3405414	-5.2709618	-2.661844	-3.7862933	-4.363543	-4.8023987	-5.0602646	-4.592278	-4.557683	-4.927299	-2.7701247	-4.549479
BAP1	-9.219466	-11.296583	-9.655372	-5.519513	-11.2182665	-8.075842	-9.021037	-9.709446	-10.568637	-5.976054	-9.7917185	-5.011697	-10.340608	-9.588498	-6.3714066	-9.408416	-10.190997	-6.9070344	-9.311449	-4.1023064	-7.252951	-4.1160326	-10.818293	-3.5287673	-8.838649	-8.717937	-10.334185	-9.569078	-8.374867	-11.088819	-10.792101	-9.800768	-5.381836	-9.521908	-6.316319	-9.735205	-10.465001	-8.687691	-8.566698	-11.048966	-10.122196	-7.8989224	-10.324264	-11.960325	-4.6126633	-6.384311	-8.820414	-8.778527	-10.903441	-9.641391	-9.77245	-7.3176756	-5.5767684	-9.562886
BATF3	-5.107244	-4.7551336	-4.315317	-4.5971565	-6.24509	-5.155296	-4.635862	-5.5988336	-4.1869764	-3.663876	-4.2052026	-3.682576	-4.8380485	-6.131438	-4.9915395	-3.760741	-5.1467104	-6.435726	3.3681169	-3.4844477	-5.690753	-3.24132	-4.867996	-4.792679	-5.807509	-3.4033701	-6.192565	-4.5484557	-5.425674	-5.7428694	-5.6557302	3.0990183	-4.570974	-4.228412	-4.2840705	-4.663783	-4.65034	-4.3319907	-5.0098176	-4.4830594	-6.219881	-6.056729	-5.5688214	-5.0172935	-2.585066	2.8430264	-3.5793924	-3.506901	-5.4996905	-3.859726	-5.7184086	-5.360292	-4.127419	-5.5470986
BATF	-8.574146	-9.155315	-8.161186	-7.1333485	-9.536285	-9.011206	-8.58509	-10.078013	-7.580009	-6.7247996	-7.8775244	-7.192975	-8.7330675	-9.85928	-8.544632	-6.688024	-9.304987	-8.702782	-6.6756997	-5.0793633	-7.874422	-5.0084133	-9.227888	-5.585805	-9.547119	-6.3931313	-11.013314	-7.986485	-9.462288	-10.051673	-9.318751	-6.7564373	-7.267933	-8.247794	-6.3305874	-8.146542	-7.3605666	-6.805979	-8.056017	-7.981795	-9.749403	-9.258797	-9.953616	-9.05905	-5.0400505	-4.5583086	-6.3153057	-7.418664	-8.852665	-7.107592	-8.855189	-8.119517	-6.2934813	-10.34518
BCL11A	-12.801391	-12.890227	-12.638337	-9.344325	-14.018371	-12.210758	-11.665294	-12.532407	-10.985886	-9.3624525	-11.272912	-9.557622	-11.405085	-12.558105	-10.585575	-10.067026	-12.118943	-12.027378	-9.9904	-7.5154996	-10.16629	-7.3761897	-13.063071	-7.336031	-12.614129	-9.4832945	-15.563169	-10.80983	-12.156221	-14.24932	-13.054258	-10.211293	-8.598498	-11.646154	-8.540931	-12.124299	-11.084722	-9.729747	-12.022108	-11.624339	-14.614018	-12.042343	-14.75771	-13.488473	-6.8789306	-6.862784	-8.526635	-11.221273	-12.204094	-10.889752	-12.340559	-10.911977	-8.6821785	-13.228186
BCL11B	-14.329428	-16.319458	-15.003402	-8.7707615	-16.192722	-13.43572	-13.720563	-14.530333	-13.447991	-9.705342	-13.700808	-8.52302	-13.157156	-14.159704	-10.125043	-13.50856	-14.822559	-12.088797	-11.471743	-7.340785	-13.992965	-6.9359307	-15.833578	-6.8052297	-12.946007	-13.040724	-16.974827	-13.997648	-12.950959	-16.654863	-15.303312	-14.53445	-10.302343	-14.362816	-9.778646	-14.492412	-15.432091	-12.168605	-13.869202	-15.59926	-15.155346	-13.072851	-15.615815	-16.780424	-7.5263467	-9.725152	-12.673795	-12.827669	-15.8740635	-14.963707	-14.571958	-13.280805	-8.599812	-15.044482
BCL3	-20.082832	-20.261995	-19.272234	-14.134605	-21.416042	-18.665411	-18.68301	-20.301516	-17.45541	-13.966771	-16.925695	-14.451946	-18.557392	-19.647835	-14.588524	-16.768578	-19.694546	-17.355988	-14.197103	-11.263645	-18.734886	-10.563442	-21.68305	-11.347236	-20.722706	-17.616358	-24.649115	-16.975658	-18.47927	-22.33965	-21.633879	-17.384619	-15.363125	-17.039768	-13.521084	-20.427668	-20.087542	-16.579237	-18.96785	-19.687656	-21.614805	-19.561958	-23.054653	-23.991556	-10.136037	-13.278154	-15.062438	-15.357436	-21.05871	-17.976288	-20.273281	-17.454144	-11.506735	-20.973408
BCL6	-19.11194	-19.673018	-17.471222	-13.40882	-20.234524	-18.143538	-17.571903	-19.398241	-15.5937395	-14.440597	-16.657831	-14.276318	-16.876156	-18.532236	-14.20977	-14.791556	-18.030542	-16.211521	-14.234712	-9.989763	-17.137482	-10.35795	-19.29215	-10.192582	-18.684143	-14.5940075	-21.97785	-15.569723	-17.811888	-20.39806	-19.919193	-15.909219	-14.179053	-16.310844	-12.928227	-18.077076	-17.663198	-14.202394	-17.17023	-17.587841	-20.064262	-18.039993	-20.648212	-21.29027	-10.711431	-11.851312	-13.673274	-15.532323	-19.515003	-17.125145	-18.948229	-16.669975	-10.761409	-21.01976
BCLAF1	-7.676794	-9.787183	-7.263462	-4.533259	-8.55849	-7.6229067	-7.216776	-7.5451784	-8.692926	-5.351648	-8.075785	-3.9114242	-8.531375	-7.5367913	-5.53209	-8.49274	-9.3401165	-5.196834	-8.284365	-3.6517377	-5.990614	-2.9520059	-8.848175	-2.7083616	-6.137393	-7.6198874	-10.373373	-7.999884	-7.426811	-9.853282	-9.2713	-9.451827	-4.892047	-7.967573	-4.766963	-7.8914776	-8.750996	-7.412772	-7.1400657	-8.968182	-8.12265	-6.4020185	-7.9128876	-10.31471	-3.6145298	-5.7648177	-7.501839	-7.947297	-8.874642	-8.132455	-8.149125	-6.6610804	-4.899717	-9.129757
BDP1	-1.0889839	-1.5782939	-1.3437824	0.8006199	-1.474689	-1.9257203	-1.5523303	0.5295758	-1.5091956	-1.3636255	-1.3936851	-1.1772043	-2.0994885	-1.7357309	-1.1508372	-2.1878135	-2.001479	-1.9601346	-1.709595	-1.6581459	-1.818059	0.72265	-1.6032604	-0.7952322	-1.0944451	-1.6893765	-1.2328236	-1.6478156	-1.0416176	-1.6279539	-1.423788	-1.6890318	-0.8768186	-1.0954763	-0.78462845	-1.3644514	-2.2193348	-1.8667984	-1.631666	-1.2135049	-1.416912	-1.2491221	-1.8936017	-1.4706848	-0.9421818	0.839817	-1.3586266	-1.5868466	-1.0840783	-1.0026761	-1.5112642	-1.001258	-0.9663815	-2.202467
BHLHE40	-15.702549	-14.4655285	-14.576862	-10.347452	-16.570814	-14.04121	-14.126762	-15.269736	-13.849074	-11.10189	-12.666189	-12.4890175	-13.2949295	-14.736877	-11.563842	-12.936337	-14.254448	-14.259635	-11.128928	-8.836859	-13.006674	-8.976007	-16.933931	-8.5178	-15.477165	-12.052383	-17.307081	-12.723049	-13.593958	-15.994874	-16.201134	-13.054836	-11.361942	-13.007949	-9.367739	-14.917413	-14.291726	-12.954139	-14.824412	-14.778519	-16.911968	-14.258258	-17.991957	-17.937708	-7.840732	-10.09831	-11.487365	-11.920555	-14.369672	-13.788902	-15.576849	-13.384655	-8.669217	-16.276869
BICRA	-7.727521	-6.9155426	-6.1695232	-5.9557877	-7.251896	-7.3278837	-7.183828	-7.0770426	-5.7197337	-5.7170925	-5.889697	-6.310673	-6.153994	-7.6062274	-7.0321965	-5.790929	-7.625753	-6.479908	-4.8774776	-5.1813145	-5.9862685	-5.023076	-6.4467707	-3.9210474	-6.884251	-4.687673	-8.306775	-5.4884853	-6.6224313	-7.7023335	-6.8083797	-4.719743	-5.4325695	-5.5585647	4.376812	-6.434739	-5.4407682	-5.520173	-6.5567055	-5.0688877	-8.66132	-5.6184826	-8.608442	-6.9057703	-3.7296512	3.3443024	-4.362274	-5.498526	-7.0156436	-5.293989	-7.936858	-5.13537	-5.731565	-7.947807
BMI1	-9.402826	-8.146968	8.617073	-8.056267	-10.354847	-9.179449	-8.524418	-10.01349	8.811341	-9.117297	8.783925	-10.503853	8.844794	-10.382654	-6.9551787	9.183509	-8.109431	-10.054071	9.234718	-6.396713	-10.227279	-6.647395	-11.114207	-6.570115	-11.250617	9.011199	-10.004955	8.61414	-8.351186	-9.286871	-11.065639	8.976907	-9.993785	8.585787	8.990202	9.269522	9.2747755	-7.8923607	-9.167963	-10.229978	-11.467086	-10.031637	-13.06794	-12.02785	-6.4888043	-8.343262	8.556039	9.324536	-10.325806	9.042596	-9.593449	-11.5835905	-5.6201644	-11.053005
BPTF	-0.70721	-0.73787946	-1.9653502	-1.2866776	-1.7353461	-0.9342505	1.1778036	-1.6570629	-1.4645374	1.3349717	-1.7725847	-0.61762667	-1.3655064	-1.5696381	-1.446599	-1.0429053	-1.6540906	-1.8879583	-0.7568393	1.4708391	-1.5827698	1.1768594	-1.0436463	1.0436825	-1.2946553	-0.9927324	-1.4850559	-0.6023031	-1.9134359	-1.4986289	-1.3284798	-0.9303066	-0.813325	-1.8797044	-1.4360986	-1.9810168	-1.7894777	-1.4667315	-0.9144924	-0.5570516	-2.3194113	-1.5492889	-1.3120086	-1.2820779	1.6599604	-1.1236482	-1.072935	0.92836106	-1.4991066	-0.82619786	-1.3250896	-1.3719819	1.9577754	-1.0430939
BRCA1	-19.3975	-21.3483	-19.958723	-11.832973	-21.601543	-19.502691	-18.00824	-19.79324	-18.45967	-14.186346	-19.180704	-13.544408	-19.046383	-18.85509	-13.530024	-18.618816	-19.282114	-16.834019	-14.938027	-9.748344	-18.583765	-9.580112	-22.456694	-10.31014	-19.402624	-18.798832	-25.249977	-17.954126	-18.527359	-23.091509	-21.667572	-19.388676	-15.043186	-18.458033	-13.538187	-20.517818	-21.761065	-17.56103	-19.643713	-21.857523	-20.839817	-18.898306	-23.03797	-25.407019	-10.926489	-14.773212	-17.034529	-16.571732	-21.01793	-19.441744	-20.886063	-17.912382	-11.687765	-21.787506
BRD1	-5.2395144	-6.0803204	-6.2098684	4.335079	-7.0847926	-5.3162313	-4.464094	-5.8446927	4.232863	-4.7614956	-5.0562096	-4.874124	-4.780032	-6.9776573	-3.5751607	-6.6214423	-7.2481394	-6.0799923	4.371276	5.0482674	-6.919403	5.933042	-7.918238	-4.7773504	-7.4967384	-5.8610816	-7.6420517	-5.0551395	-5.921148	-7.2130857	-6.9288383	-5.531077	-6.546382	-4.2943964	-6.218049	-7.8304276	-7.3081503	-5.6164145	-6.125645	-6.7962027	-7.607694	-7.4902325	-8.128821	-7.890631	-4.43118	-6.3960037	-6.430926	4.4583154	-5.367855	-5.318416	-5.8408656	-7.696614	4.1651134	-5.8858123
BRD2	-16.84828	-16.093044	-16.760923	-13.219391	-18.96178	-16.012348	-15.633049	-17.18568	-13.491045	-13.422612	-13.125025	-15.404802	-14.531219	-17.079796	-12.37103	13.144042	-16.343128	-16.748846	13.131064	-10.085297	-17.542837	-11.220447	-20.191475	-11.652734	-20.161594	-14.86784	-19.794136	-12.868617	-15.59108	-17.901611	-19.497486	-14.267604	-14.964685	-12.720027	13.231674	-17.640158	-16.144253	-15.057092	-17.855438	-17.63019	-19.356964	-17.540594	-20.944921	-20.878988	-10.912436	-12.57695	-13.035745	13.138396	-18.167318	-14.61458	-17.134106	-16.72225	-9.973483	-18.301886
BRD3	-17.567358	-19.09634	-18.132252	-12.449155	-19.79589	-17.36914	-16.466015	-18.699831	-16.148684	-13.014483	-16.722572	-13.410352	-16.431467	-17.398218	-12.17423	-15.104261	-17.701181	-16.302366	-12.949523	-8.668159	-17.071075	-9.177083	-19.703499	-9.332816	-18.109745	-16.246624	-21.808289	-14.94078	-16.539001	-19.907518	-19.773119	-16.499557	-13.972296	-15.877299	-12.944615	-17.926706	-18.797672	-14.893845	-17.153687	-18.79137	-19.775505	-17.071766	-20.427303	-21.322865	-10.561127	-12.844272	-14.547404	-14.205922	-18.766504	-16.837795	-18.422838	-17.274683	-10.454704	-19.349426
BRD4	-5.51858	6.389737	12.254032	-6.9142547	-6.9122815	-6.2570815	-4.8603053	-6.3677607	12.783022	-6.5466943	12.421615	-9.864389	12.769785	-6.5148463	-5.2580295	12.837625	5.3887625	-7.3920813	12.873694	-5.2017875	-6.6409163	-6.0552154	-7.4376197	-6.2116604	-8.703664	12.897863	-5.7385316	11.984858	5.2752466	-4.910585	-7.2201324	12.7528925	-7.8323493	11.739755	10.031871	13.260368	12.896147	5.706024	-5.646705	-6.0575647	-6.9801803	-5.9266996	-8.670993	-7.3443284	-5.7391753	7.766114	12.102232	12.5304785	-5.5094895	12.357769	-6.1093388	-6.024729	-3.9336455	-6.556135
BRD7	-8.538388	-7.4546547	-7.729032	-7.898699	-9.245209	-8.1132555	-7.286814	-8.435107	-7.024723	-6.539836	-6.6665554	-7.534615	-7.277345	-8.705362	-8.21395	5.717908	-8.181617	-8.974005	5.6833887	-5.1787024	-7.5570564	-5.889779	-7.760208	-6.396834	-8.970786	5.5443983	-10.038901	-6.6198606	-8.290024	-9.303855	-7.439775	-5.7944927	-7.0701904	-7.602292	-6.5593395	-8.16524	-5.830766	-4.934693	-7.958658	-6.2454724	-9.43523	-8.730555	-9.548472	-7.987064	-4.4529386	4.337838	-5.1460347	-6.2026143	-7.884189	-6.649091	-7.730321	-7.312425	-5.612071	-10.057207
BRD9	-14.684526	-14.180258	-13.966234	-12.3390465	-17.025509	-14.743193	-14.105817	-15.413967	12.562403	-12.420442	12.39937	-14.918394	-12.631762	-16.039822	-12.145723	13.228641	-15.218469	-15.831086	13.004268	-9.191182	-14.2985525	-10.813069	-17.48943	-10.334941	-17.606892	12.846545	-17.639055	12.166277	-14.056933	-15.772445	-16.622828	12.519744	-13.13223	12.365521	12.962876	-15.327989	13.132037	-12.181015	-14.63541	-15.155131	-17.564146	-15.525409	-18.061666	-18.20548	-8.755014	-9.914977	12.24999	13.278678	-15.179439	12.84119	-15.727763	-14.769606	-8.580212	-16.722246
BRF1	-0.6758788	1.1913923	0.7861898	0.9908644	1.2137439	-1.7034764	-0.95752984	0.789887	-1.1219275	1.0211518	-1.261713	-0.8238825	-1.2818707	-1.2876892	0.8743481	-1.1880598	-1.6591079	-2.210728	-1.1742533	-1.0098486	-1.0261832	0.7878992	-0.9766926	-0.8039762	1.2205929	-0.907927	-1.0492053	-1.1797109	-0.92674893	-1.168561	-1.1249388	-1.1297461	0.78494954	1.3336242	0.8527051	0.5909301	-1.5177557	-0.7142887	-1.1367196	-1.0220515	0.67651856	-0.98313844	-1.5799367	-1.0009099	-1.013356	0.7990432	-1.117122	0.8297568	1.2304302	0.62631214	-0.8795965	-0.95041	1.3834163	-1.6772498
BRF2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BRPF3	-20.0641	-21.241602	-19.59655	-12.529618	-21.42175	-18.386675	-18.601374	-19.829268	-18.1269	-13.80032	-17.681757	-13.545575	-18.109241	-18.698055	-14.312476	-18.069323	-19.330776	-16.64083	-14.877716	-9.71496	-18.14449	-9.855164	-21.942493	-9.982078	-19.09786	-17.964067	-23.47748	-17.15269	-18.246954	-22.45028	-21.484732	-18.949924	-13.24511	-18.683207	-13.837375	-20.166508	-20.927317	-17.160025	-19.699627	-20.160025	-21.01747	-18.11194	-22.268349	-23.936169	-9.931937	-14.344766	-17.192606	-17.02973	-20.673979	-18.532034	-20.415874	-17.574877	-11.393055	-20.505499
CASP8AP2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CASZ1	-3.3259928	-3.4015486	-4.12573	-3.6663053	-4.9895287	-2.40495	-3.6510139	-3.04934	3.7242284	-3.430089	3.8813818	-4.513769	3.8373501	-5.2212405	-2.8463736	3.9127536	-3.9173853	-4.4671264	4.102082	-2.4432414	-3.9416015	-3.649	-5.4752812	-2.6072156	-4.8306847	3.9676294	-3.4088123	3.6274314	-2.8314462	-3.5264027	-4.330166	3.8768227	-3.4468129	3.6589537	3.7886884	-4.5175714	4.139119	-3.3761044	-4.156248	-4.52739	-5.1184325	-3.371794	-5.0138884	-6.343246	-3.0151718	-3.0215077	-4.0007915	3.9556675	-3.5557318	-4.0718136	-3.8064947	-3.74983	-1.8776642	-4.4222965
CBFA2T3	-0.88082933	-0.6754105	1.2441899	-1.2612188	1.1657507	-1.514544	-1.2537977	-0.79825777	1.0116874	0.9560928	-0.80562097	-3.2433505	0.8063482	1.3342544	-1.3918722	-1.1281713	-1.4098585	1.0586761	0.9059077	-0.99946207	1.0201128	-2.0851107	1.0426664	0.78498477	-1.2141633	0.84753597	-1.2293139	1.0526738	-0.8840147	-0.83875656	0.76959914	-0.9626687	0.86586165	1.4301854	1.5040131	1.806721	0.8644194	0.7972993	0.77608216	0.88488925	0.8589788	1.025619	-1.274754	-0.93502903	0.99835294	0.9775243	1.8980285	1.8327024	-0.67102873	1.0808758	1.4020923	1.1642177	-1.6825389	-1.0580962
CBFB	-2.0074959	-1.7471431	-1.5158044	-2.6796842	-1.5906203	-1.8565578	-1.8859352	-2.8240497	-1.8739445	-1.7078514	-1.4801824	-2.4441686	-1.7322257	-2.4432614	-2.28847	-1.3335929	-1.680954	-1.9222356	-1.3272876	-2.0330682	-1.3355722	-1.6907988	-1.2378694	-1.3865776	-1.933792	1.3063631	-2.3769834	-1.8357309	-2.6089344	-2.757734	-1.2793972	1.2885431	-1.0043534	-2.7550817	1.0967257	-1.4846909	-1.315649	1.3741865	-1.4879484	-1.3752035	-2.689858	-1.5607318	-1.9411224	-1.862296	-1.1720749	1.2313395	1.1773074	-2.126884	-1.8203005	-1.4111569	-2.015238	-1.3020838	-1.7491319	-1.4764366
