Gene	TCGA-19-4065	GLSS-HF-B972	GLSS-19-0266	GLSS-MD-0023	GLSS-HF-6658	GLSS-CU-R019	GLSS-HF-2548	GLSS-HF-3050	GLSS-19-0268	GLSS-SM-R093	GLSS-19-0271	GLSS-CU-R004	GLSS-19-0273	GLSS-SM-R063	GLSS-CU-P102	GLSS-19-0270	GLSS-MD-LP04	GLSS-MD-0022	GLSS-19-0272	GLSS-SM-R103	GLSS-SM-R080	GLSS-SM-R066	GLSS-SM-R088	GLSS-MD-0035	TCGA-06-0125	GLSS-19-0274	GLSS-HF-57AE	GLSS-19-0267	GLSS-HF-EE74	GLSS-HF-6504	TCGA-06-0210	GLSS-19-0277	GLSS-SM-R060	GLSS-19-0276	GLSS-SM-R068	GLSS-19-0278	GLSS-19-0280	GLSS-HK-0003	GLSS-CU-P069	GLSS-HF-DF35	GLSS-CU-P055	GLSS-MD-0042	TCGA-14-1034	GLSS-CU-P003	GLSS-SM-R064	GLSS-SM-R083	TCGA-19-0957	GLSS-19-0275	GLSS-HK-0001	GLSS-19-0269	GLSS-CU-P046	GLSS-MD-0026	GLSS-SM-R065	GLSS-HF-9A7A
NFE2	-0.17780487	-0.14876018	0.18825772	-0.15798213	-0.1927988	-0.17412895	-0.16865529	-0.18691927	0.1912725	-0.17291705	0.1918094	-0.20362864	0.19214252	-0.19564994	-0.14884537	0.19890377	-0.16301185	-0.18638949	0.19962971	-0.12264114	-0.17765813	-0.15150477	-0.1917963	-0.13564081	-0.20528671	0.1926223	-0.20249942	0.18354525	-0.15286121	-0.17668003	-0.20138778	0.19064252	-0.17359188	0.18397112	0.18136619	0.20013067	0.20153761	-0.13370994	-0.17125444	-0.1648816	-0.20191023	-0.18590687	-0.2208685	-0.22248773	-0.11993346	0.13445075	0.18453209	0.1986188	-0.18259501	0.19129047	-0.178154	-0.1753531	-0.10021168	-0.20258568
NFE2L1	-0.14680555	-0.17618367	-0.1753262	-0.14767347	-0.14565842	-0.15866365	-0.18788701	-0.18410149	-0.1289696	-0.11132137	-0.14660975	-0.16540028	-0.15175322	-0.13942361	-0.13977791	-0.18441851	-0.1731376	-0.15932424	-0.14509973	-0.13446468	-0.13779826	-0.07226034	-0.16082622	0.0983692	-0.14473309	-0.10162611	-0.1722281	-0.18004777	-0.15761441	-0.15737008	-0.16724584	-0.16286114	-0.14762896	-0.12919569	-0.10631335	-0.18453921	-0.16953687	-0.09790443	-0.1430844	-0.16445698	-0.1417109	-0.14872244	-0.18287927	-0.15728264	-0.06788905	-0.08097476	-0.16436338	-0.15208526	-0.14452282	-0.14498252	-0.15993229	-0.125301	-0.12106972	-0.12797238
NFE2L2	-0.17418768	-0.17185062	-0.15147312	-0.11632084	-0.17662697	-0.15343831	-0.16160296	-0.15091062	-0.15720758	-0.12551612	-0.14839348	-0.111503795	-0.1420463	-0.15458195	-0.13028534	-0.14671844	-0.17439318	-0.14461605	-0.12310676	-0.09136099	-0.14863905	-0.08454798	-0.16266873	-0.07131538	-0.13457988	-0.14022036	-0.20158033	-0.13946272	-0.14162338	-0.18538214	-0.180757	-0.14833282	-0.12282897	-0.14358355	-0.1055332	-0.15628462	-0.16998911	-0.143144	-0.15286712	-0.15541086	-0.1687919	-0.1461306	-0.17996283	-0.1896164	-0.07326343	-0.108876295	-0.1395344	-0.13754316	-0.16344512	-0.1416171	-0.16668807	-0.14191166	-0.088459134	-0.17182404
NFIA	-0.07540011	-0.08642949	-0.06990917	-0.082030386	-0.09466586	-0.082957104	-0.080486014	-0.064968176	0.0647607	-0.06349086	0.06683779	-0.11000174	-0.07353194	-0.085206285	-0.07208911	0.07117082	-0.08579098	-0.07858409	0.071854234	-0.077560954	-0.069563314	-0.077741355	-0.09179354	-0.07022804	-0.0916756	0.07031444	-0.109065756	-0.0773943	-0.06591969	-0.096909255	-0.070365205	0.067674406	-0.067313254	0.066413194	0.06709835	-0.07667716	-0.07153119	-0.08006174	-0.08187454	-0.054105647	-0.095036715	-0.08543551	-0.10412344	-0.09153014	-0.04324915	0.054811243	0.062640704	0.06958932	-0.06612171	0.07048622	-0.088204294	-0.060056355	-0.060857583	-0.083975114
NFIB	-0.039229304	0.032467257	0.05576325	-0.066132925	-0.057109505	-0.04916544	-0.059181627	0.04428335	0.054509465	-0.04393787	0.05753571	-0.12345536	0.06854606	-0.041636437	-0.05609509	0.05916239	-0.057182178	-0.05955393	0.07488009	-0.07646418	-0.04659834	-0.09561958	-0.060032845	-0.0492397	-0.048739314	0.055141725	-0.05430007	0.05245305	0.04798506	-0.064349405	-0.047300097	0.062622696	-0.046583667	0.07007974	0.06968937	0.056273986	0.05638598	-0.050981604	-0.058091216	-0.0468128	-0.0763229	-0.048643965	-0.06438834	-0.06268182	0.042989478	0.05726961	0.05104242	0.058037303	-0.038820706	0.055387564	-0.067749366	-0.036898136	-0.028326191	-0.061634168
NFIC	-0.14623867	-0.14848118	-0.13008344	-0.109430626	-0.14862078	-0.1505866	-0.13086596	-0.14593884	-0.12465464	-0.104529284	-0.117606364	-0.12812243	-0.121243685	-0.1381472	-0.11353436	-0.12472709	-0.14277148	-0.12777275	-0.09807682	-0.08880388	-0.12989247	-0.08061433	-0.16482078	-0.08099568	-0.14043055	-0.11684132	-0.18465269	-0.12591422	-0.12417868	-0.16508168	-0.15423161	-0.12295448	-0.105031505	-0.1247522	0.09537817	-0.13070364	-0.13988966	-0.13118982	-0.14122108	-0.12723315	-0.15384845	-0.14059547	-0.17224477	-0.16855632	-0.06693186	-0.08816751	-0.104823284	-0.1100247	-0.146707	-0.12074855	-0.15635331	-0.1258748	-0.07412317	-0.15875839
NFIL3	-0.09180484	-0.08305248	-0.09154051	-0.08622167	-0.103840835	-0.081665665	-0.08494787	-0.10144386	-0.08998667	-0.06254729	-0.07787727	-0.10257329	-0.07331781	-0.09484495	-0.08896089	-0.07744071	-0.090456985	-0.110629596	0.055509098	-0.073900394	-0.0708012	-0.07863734	-0.089569956	-0.08306394	-0.10246756	-0.07378951	-0.10054223	-0.082048625	-0.07725016	-0.088400505	-0.09066182	-0.066987105	-0.07954661	-0.07752563	-0.073682025	-0.096173	-0.098907076	-0.072551854	-0.08645155	-0.056869116	-0.1060997	-0.102834165	-0.11314414	-0.08354679	-0.04907613	-0.07045439	0.055662494	-0.060715534	-0.09300662	-0.06846059	-0.100404866	-0.095158055	-0.06422979	-0.10564541
NFKB1	-0.17411776	-0.1748589	-0.16831186	-0.12894425	-0.18603119	-0.1593193	-0.15022592	-0.17450228	-0.14710708	-0.1214639	-0.14438441	-0.129985	-0.15158665	-0.16955765	-0.14139877	-0.1491443	-0.16705269	-0.15479687	-0.1178382	-0.09435792	-0.1637038	-0.09603463	-0.17599462	-0.09522066	-0.16706532	-0.14151865	-0.20068799	-0.144981	-0.15562053	-0.18499595	-0.18135223	-0.13558577	-0.12856613	-0.14309263	-0.12393312	-0.16384959	-0.16902283	-0.14290126	-0.1594649	-0.15461864	-0.17948453	-0.17335193	-0.19534832	-0.19408251	-0.09634196	-0.112469465	-0.123966016	-0.13343368	-0.17285138	-0.14438392	-0.17751673	-0.15338089	-0.10718895	-0.17933005
NFKB2	-0.15620537	-0.1594426	-0.13683417	-0.10326261	-0.15367886	-0.13624045	-0.14192584	-0.15768646	-0.13340178	-0.10298876	-0.1327805	-0.11174222	-0.12817124	-0.13788837	-0.12325286	-0.11456703	-0.14821549	-0.13552621	-0.11454105	-0.08264689	-0.13126045	-0.079613306	-0.15026169	-0.081955366	-0.14063413	-0.122638695	-0.1735042	-0.12653367	-0.14307138	-0.16087307	-0.14383078	-0.12091161	-0.11117822	-0.13888171	-0.09180073	-0.13656661	-0.14430262	-0.111788355	-0.1349312	-0.13117208	-0.142889	-0.14108571	-0.16368611	-0.15662041	-0.07631495	-0.08884211	-0.11334733	-0.12587093	-0.15272526	-0.12862682	-0.1362306	-0.12610492	-0.0996222	-0.16433576
NFRKB	-0.19457768	-0.24695389	-0.19474486	-0.1090402	-0.24118963	-0.18647307	-0.18535282	-0.21088862	-0.19967723	-0.12587792	-0.22113891	-0.09146089	-0.19819283	-0.19914933	-0.1411324	-0.22942105	-0.25435647	-0.13845082	-0.21648222	-0.07718125	-0.19133025	0.10217079	-0.21738988	-0.076215535	-0.19158877	-0.20601536	-0.28196207	-0.19954914	-0.20250651	-0.2574948	-0.23039071	-0.23521397	-0.14346306	-0.20672657	-0.14668867	-0.22534919	-0.21429981	-0.18345706	-0.17834316	-0.24360068	-0.20306897	-0.18543787	-0.19377917	-0.25230616	-0.111887276	-0.17387725	-0.18735431	-0.19777863	-0.23779565	-0.22325756	-0.22853978	-0.19478223	-0.104148604	-0.20727405
NFXL1	-0.048334036	0.067857176	0.082716994	-0.08154761	-0.056656796	-0.052497182	-0.061246116	-0.038588334	-0.069829516	-0.08935968	-0.072766975	-0.123214275	0.054902826	-0.06892785	-0.05318046	0.07350665	-0.079656236	-0.079772465	0.065000735	-0.039458293	0.065289535	-0.118177645	0.056371547	-0.07768735	-0.11310227	-0.085006334	-0.08514017	-0.058903888	-0.06402154	-0.06185545	0.101933666	0.090603024	-0.07719076	0.064084984	-0.06333825	-0.092152715	-0.09877782	-0.046949845	-0.059826702	-0.049584363	-0.07642997	-0.059999295	-0.10199351	-0.08798604	-0.042550717	0.08827841	0.05984788	0.049443543	-0.07007606	0.085499465	0.07089676	0.04172656	-0.073386855	-0.12433431
NFYA	-0.20482957	-0.17775449	0.17506604	-0.16282593	-0.21918133	-0.18560192	-0.18547533	-0.19565812	0.17594455	-0.17145154	0.1763927	-0.20650503	0.17757866	-0.21339665	-0.15656465	0.1852143	-0.18899783	-0.18978807	0.18303579	-0.11950196	-0.18503281	-0.14502923	-0.2234779	-0.13270223	-0.22350371	0.17911564	-0.22483993	0.16922949	-0.17066237	-0.20827037	-0.21385586	0.17606185	-0.17924698	0.17010477	0.15975966	-0.19034639	0.18602972	-0.15402587	-0.1921971	-0.19067124	-0.22040223	-0.19171771	-0.24008666	-0.24606326	-0.12076731	-0.14259733	0.17069773	0.18620121	-0.20125307	0.17830345	-0.19893211	-0.19666561	-0.11141365	-0.21775779
NFYB	-0.19238776	-0.19760494	-0.20362996	-0.10839694	-0.18016157	-0.1572003	-0.16729122	-0.17639816	-0.17633766	-0.18172921	-0.16783929	-0.15876794	-0.15360594	-0.15976618	-0.11574583	-0.1901653	-0.18412782	-0.12138828	-0.15132475	-0.06980373	-0.15576611	-0.093718745	-0.19466183	-0.06862933	-0.16325557	-0.17493016	-0.22231178	-0.17009021	-0.12582251	-0.19499457	-0.18504421	-0.16321465	-0.10433815	-0.18602821	-0.08968843	-0.1917543	-0.20225093	-0.1755992	-0.1433602	-0.17987864	-0.15474118	-0.15368956	-0.23613764	-0.20006227	-0.07447463	-0.12808235	-0.15600634	-0.14525881	-0.17487855	-0.18525952	-0.20375985	-0.13311802	-0.084209666	-0.18322568
NFYC	-0.21888642	-0.25072402	-0.20251493	-0.10952173	-0.22804607	-0.20926157	-0.20034347	-0.19932818	-0.20321533	-0.1550479	-0.22072737	-0.11367619	-0.2044508	-0.19347785	-0.1260971	-0.20284526	-0.22554733	-0.14830613	-0.17799944	-0.08755196	-0.19407994	-0.08343813	-0.233157	-0.08154519	-0.17601523	-0.2103037	-0.26551354	-0.19374326	-0.18833907	-0.24650897	-0.22390155	-0.2188948	-0.14482827	-0.2021836	-0.13798909	-0.2128407	-0.2289204	-0.17712584	-0.18427837	-0.23083524	-0.20536198	-0.18303668	-0.22204132	-0.24246559	-0.12031648	-0.17637543	-0.18700469	-0.18959652	-0.23121607	-0.2192675	-0.20496507	-0.18781742	-0.113969795	-0.22357191
NIPBL	-0.2500137	-0.25587285	-0.23293139	-0.16761738	-0.25735852	-0.23149836	-0.22689012	-0.24386369	-0.20741639	-0.18435964	-0.21842436	-0.18268342	-0.22075155	-0.24044977	-0.18220256	-0.1950905	-0.23265615	-0.20712824	-0.18329205	-0.12944935	-0.22379118	-0.13161339	-0.26136044	-0.1328798	-0.24061668	-0.20470607	-0.291551	-0.19908448	-0.21904662	-0.26307073	-0.26190743	-0.2142996	-0.18040816	-0.21584515	-0.17209889	-0.23730573	-0.23968889	-0.19487777	-0.22295691	-0.24003386	-0.25645986	-0.22944845	-0.27871424	-0.27624783	-0.12541477	-0.16231596	-0.1809002	-0.19185816	-0.25009477	-0.21244907	-0.24236903	-0.2082824	-0.14118661	-0.25852644
NKX2-1	-0.14992839	-0.16056697	-0.14942338	-0.11034184	-0.16348869	-0.15314864	-0.14603943	-0.16547613	-0.1372584	-0.11157586	-0.12369528	-0.11766486	-0.13006853	-0.15483023	-0.12621011	-0.12967026	-0.15637499	-0.13464169	-0.100349635	-0.09656041	-0.15470724	-0.08648344	-0.16639286	-0.090976425	-0.16262813	-0.12943688	-0.19143353	-0.12490606	-0.13684012	-0.17661484	-0.17414965	-0.13256629	-0.11800617	-0.14223313	-0.10736479	-0.15115426	-0.14921363	-0.12578209	-0.15270184	-0.14422183	-0.16609108	-0.14379825	-0.17231083	-0.17531483	-0.07586771	-0.10774191	-0.113858625	-0.12839186	-0.16084027	-0.13248038	-0.16426247	-0.14087205	-0.09084	-0.15912035
NKX2-5	-0.094099	-0.0920903	-0.080380954	-0.08936532	-0.1061748	-0.093316056	-0.10655158	-0.09171108	-0.065775886	-0.065064706	-0.06998595	-0.083774954	-0.09134315	-0.101956874	-0.07228266	-0.07167686	-0.10684726	-0.104784384	-0.064421155	-0.057722602	-0.110745415	-0.06986642	-0.1144236	-0.07500264	-0.12115528	-0.08472756	-0.12083571	-0.07960972	-0.06532785	-0.089416526	-0.09853879	-0.06024195	-0.08842775	-0.09576249	-0.09357509	-0.106584705	-0.108327515	-0.11637961	-0.08784878	-0.0879695	-0.121888876	-0.12236158	-0.11565899	-0.106750324	-0.056602113	-0.06703624	-0.075296946	-0.08217301	-0.10775788	-0.07647405	-0.09033845	-0.11484077	-0.07198698	-0.08235712
NKX3-1	-0.084496394	-0.13831693	-0.117021814	-0.09994294	-0.11688889	-0.08931725	-0.09308771	-0.12087818	-0.0775666	-0.083877176	-0.08086534	-0.048850544	-0.10955872	-0.14381213	-0.07100965	-0.07704302	-0.0955176	-0.10981484	-0.09434723	0.06170675	-0.12608646	0.076890685	-0.12869953	-0.090536244	-0.14021838	-0.09033038	-0.13176322	-0.0938431	-0.08877584	-0.11223013	-0.08648698	-0.112870425	-0.07860729	-0.12709148	-0.08964146	-0.11500529	-0.12138394	-0.08232912	-0.12548831	-0.09361616	-0.15339713	-0.13217333	-0.14267905	-0.111970775	-0.07141003	-0.096477225	-0.10003695	-0.09416892	-0.12807381	-0.097861566	-0.12762155	-0.12228846	-0.10245711	-0.088654265
NME2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NONO	-0.20434743	-0.21012677	-0.19698589	-0.12836884	-0.22428343	-0.17676152	-0.19018196	-0.19201885	-0.17706317	-0.14397682	-0.17929542	-0.14001979	-0.18690158	-0.19713037	-0.14612241	-0.18877837	-0.19676723	-0.17346594	-0.14421022	-0.10784429	-0.16553555	-0.10189354	-0.21542795	-0.10689788	-0.19061175	-0.16502856	-0.2353835	-0.17763793	-0.17151241	-0.21956295	-0.20360927	-0.1844731	-0.1358675	-0.18551464	-0.12648676	-0.19965802	-0.2039218	-0.17311303	-0.19862318	-0.20100793	-0.21084331	-0.19963719	-0.23478006	-0.22973727	-0.10099214	-0.1278399	-0.16074185	-0.17816576	-0.2082418	-0.18489248	-0.19007623	-0.16316618	-0.13111113	-0.20262986
NOTCH1	-0.18064988	-0.18605834	-0.15831202	-0.11845167	-0.19571377	-0.16994217	-0.1672683	-0.18257439	-0.15140384	-0.12802741	-0.16323833	-0.12609148	-0.15164785	-0.17038056	-0.113657	-0.14920315	-0.17411874	-0.14417422	-0.11692813	-0.08602575	-0.16482481	-0.092322536	-0.20206462	-0.09226811	-0.16594255	-0.16173899	-0.20777722	-0.15952478	-0.16780816	-0.19950692	-0.1818319	-0.15723814	-0.13601696	-0.15698396	-0.12574528	-0.17753999	-0.19137767	-0.14678712	-0.16623643	-0.18430087	-0.17460224	-0.16031441	-0.19590436	-0.20871802	-0.100420184	-0.13647605	-0.15146996	-0.1431385	-0.18524644	-0.16430975	-0.17284174	-0.16067852	-0.09541101	-0.1893552
NOTCH3	-0.15963298	-0.12093899	-0.102884606	-0.075324036	-0.11539517	-0.111802615	-0.121129185	-0.14842913	-0.08494293	-0.1057657	-0.13392855	-0.081448995	-0.07631375	-0.13368201	-0.07226331	0.06296495	-0.11239081	-0.11207029	-0.09771766	-0.069896445	-0.15873484	0.11092211	-0.12576076	-0.07832839	-0.14963722	-0.11116864	-0.10359607	-0.10657579	-0.11856156	-0.13628839	-0.10535009	-0.065159194	-0.09773175	-0.09573118	-0.11663144	-0.120368406	-0.12889193	0.058833506	-0.084706955	-0.0932164	-0.125162	-0.09527683	-0.1409094	-0.12641941	-0.11167934	-0.1338546	-0.099320225	-0.12534164	-0.12489433	-0.13048041	-0.12194984	-0.12225626	-0.062235836	-0.12037898
NPAT	-0.16356026	-0.25171378	-0.16466592	-0.08647396	-0.21034591	-0.16974674	-0.22753645	-0.1668562	-0.19267625	-0.17221607	-0.18107197	-0.15666297	-0.14401095	-0.16104354	-0.12455641	-0.23919864	-0.18593165	-0.16940978	-0.21907544	-0.13044278	-0.161907	-0.12595166	-0.2125046	0.09858896	-0.14594324	-0.16430789	-0.24848628	-0.13799821	-0.13690306	-0.19174433	-0.23399146	-0.21911229	-0.103822455	-0.13070078	-0.14971831	-0.18958037	-0.19732532	-0.22718896	-0.16510293	-0.2014005	-0.18950665	-0.16194387	-0.22700468	-0.18177749	-0.1082504	-0.13239087	-0.18382561	-0.14039908	-0.22177644	-0.1486495	-0.13450217	-0.15553623	-0.21007739	-0.20113726
NR1H2	-0.100772776	-0.10010828	-0.09460321	-0.09166143	-0.10267036	-0.11072204	-0.10259814	-0.08714328	-0.09412445	-0.08586648	-0.0778244	-0.1183583	-0.076856785	-0.09726623	-0.1091286	-0.09926505	-0.11514355	-0.084655866	-0.078527346	-0.0698133	-0.08754499	-0.06588699	-0.12765758	-0.047855843	-0.09644595	-0.076104164	-0.12987617	-0.099692084	-0.086761385	-0.13613175	-0.12219503	-0.10020224	-0.06919837	-0.09373171	-0.077257745	-0.092696175	-0.10702353	-0.091059946	-0.09207709	-0.07623167	-0.11248487	-0.109521836	-0.13298877	-0.12206793	-0.038356308	-0.06962953	-0.07549808	-0.09061768	-0.081956066	-0.06845965	-0.11083561	-0.08868312	-0.07175389	-0.11044765
NR1H3	-0.113025285	-0.121684395	-0.111921534	-0.11656514	-0.12681332	-0.11926365	-0.10878346	-0.124131925	-0.11102252	-0.07763055	-0.08175854	-0.1088976	-0.10439621	-0.11985756	-0.11165201	-0.091151305	-0.10837497	-0.1178586	-0.08173783	-0.08655606	-0.10490771	-0.0723845	-0.11882803	-0.067887485	-0.12692456	-0.08903371	-0.1462643	-0.113029234	-0.113380134	-0.14079206	-0.11667763	-0.093597926	-0.082962826	-0.09967937	-0.078923054	-0.09678847	-0.10139421	-0.10335767	-0.11895738	-0.0917349	-0.13492744	-0.11193475	-0.14167868	-0.13249764	-0.045150757	-0.066968195	-0.07764788	-0.1032119	-0.1248957	-0.096856244	-0.13755237	-0.09748976	-0.07558362	-0.12618141
NR1H4	-0.08722682	-0.05136077	0.08955467	-0.10937562	0.07012513	-0.07019512	-0.11014843	-0.08702285	0.064329796	-0.068260595	0.07820853	-0.13560168	-0.062456988	-0.046498396	-0.059235778	0.07974685	0.082443245	-0.09400336	0.08443007	-0.14558385	0.0496896	-0.15610412	-0.06292568	-0.070490986	-0.061600167	0.05865731	0.081610836	0.06556553	0.0880769	-0.09758118	-0.043472312	0.058152094	-0.07173249	0.0772504	-0.042057406	0.06189659	0.071401425	-0.07042909	-0.0795256	0.052815836	-0.094822116	-0.052640144	-0.106469885	-0.06893498	-0.06390285	0.052843522	0.06739933	0.06036557	-0.06191083	0.06883999	-0.112703525	-0.040278584	-0.06894305	-0.070297785
NR2C1	-0.1950048	-0.2345118	-0.19040163	-0.13021652	-0.20949998	-0.18650366	-0.18646379	-0.19493163	-0.20284322	-0.12412288	-0.20047323	-0.10457468	-0.20106407	-0.18111789	-0.12416092	-0.18930496	-0.21223101	-0.15378304	-0.19497204	-0.10044829	-0.16677827	-0.08745047	-0.20569791	-0.07718922	-0.1689388	-0.18395036	-0.24622945	-0.18938974	-0.19878177	-0.2268815	-0.21489023	-0.2109059	-0.103759594	-0.20177959	-0.12027746	-0.18991353	-0.21381393	-0.18544267	-0.19373673	-0.21732837	-0.20457801	-0.16622782	-0.17902654	-0.23535913	-0.09761266	-0.13926727	-0.17064269	-0.19371666	-0.231855	-0.21605977	-0.20707293	-0.1606207	-0.12143541	-0.20284799
NR2C2	-0.20103057	-0.24053107	-0.19840884	-0.12772457	-0.22957657	-0.1892986	-0.19046491	-0.20837075	-0.21208864	-0.1382563	-0.20620857	-0.11041459	-0.20355676	-0.19139701	-0.14024994	-0.19776902	-0.22324085	-0.16121118	-0.17896348	-0.10808721	-0.18163244	-0.09087341	-0.2133609	-0.07842121	-0.17284091	-0.18935287	-0.25553668	-0.19638933	-0.1969543	-0.23903719	-0.22864103	-0.20138517	-0.127429	-0.19926602	-0.12108593	-0.19550799	-0.21324386	-0.19339736	-0.2000912	-0.21739176	-0.22017881	-0.17581351	-0.20572478	-0.23585084	-0.10552678	-0.14884827	-0.16812396	-0.19242328	-0.23510689	-0.21143271	-0.21551248	-0.18122834	-0.117714785	-0.21257907
NR2F1	-0.13406064	-0.13578337	-0.11698582	-0.10663442	-0.13676052	-0.13801616	-0.12534721	-0.13761856	-0.11716341	-0.09946334	-0.10884053	-0.106912136	-0.116553515	-0.1302083	-0.102996826	-0.10596879	-0.13103956	-0.12994553	-0.091854446	-0.09245399	-0.10510642	-0.08464881	-0.13706885	-0.07406911	-0.11831288	-0.09624137	-0.15641372	-0.11872444	-0.118066534	-0.14401622	-0.1267689	-0.1107126	-0.090262584	-0.10775469	0.07672942	-0.12841897	-0.11640076	-0.113100044	-0.13533726	-0.1190174	-0.15234423	-0.111032866	-0.15311983	-0.14941664	-0.06460329	-0.07707297	-0.08798765	-0.10635168	-0.13196549	-0.11290697	-0.13327968	-0.09060189	-0.0869369	-0.13207883
NR2F2	-0.16561319	-0.16235332	-0.14808013	-0.13256684	-0.1734004	-0.15772107	-0.15331776	-0.16990541	-0.14353248	-0.1186553	-0.12578775	-0.14313874	-0.14240426	-0.16247001	-0.13327503	-0.12274043	-0.15233415	-0.15860893	0.11482383	-0.104659885	-0.14145482	-0.09921268	-0.1726355	-0.0971328	-0.16604471	-0.11969881	-0.19958353	-0.1373326	-0.1380651	-0.17428899	-0.16994372	-0.1315084	-0.12433727	-0.12991278	0.106047206	-0.15267533	-0.14454453	-0.1456497	-0.16156542	-0.14389785	-0.1765312	-0.15209913	-0.19459294	-0.1921982	-0.08945361	-0.104305945	-0.11597532	-0.12214733	-0.16366573	-0.13192394	-0.18095057	-0.13361405	-0.103908084	-0.17539598
NR2F6	-0.1261847	-0.110140994	-0.10428018	-0.100038685	-0.13270952	-0.11972978	-0.12078694	-0.109158345	-0.109102406	-0.09384972	-0.08503523	-0.1059396	-0.09949736	-0.113399744	-0.1086806	-0.09940548	-0.10947032	-0.116502464	0.07567808	-0.095202975	-0.09729178	-0.08916987	-0.12558372	-0.063412465	-0.11936436	-0.07471154	-0.14458281	-0.10636577	-0.10089433	-0.12246236	-0.11184092	-0.08830434	-0.08330369	-0.09709138	0.06959357	-0.10006679	-0.09766941	-0.10862885	-0.114803016	-0.09320209	-0.13374402	-0.10895912	-0.14239359	-0.12937053	-0.05868621	-0.05899718	0.070455216	-0.08804467	-0.11759245	-0.09488923	-0.12792167	-0.08464828	-0.08039697	-0.1164041
NR3C1	-0.17451005	-0.15924215	0.1850018	-0.16920102	-0.19394134	-0.18347433	-0.17226078	-0.18361774	0.18581595	-0.15769663	0.18564951	-0.19886893	0.1867013	-0.18801378	-0.15406558	0.19472724	-0.16259736	-0.18816946	0.19524862	-0.12076871	-0.17728993	-0.13919005	-0.20038663	-0.14091353	-0.21675009	0.18942282	-0.21203864	0.1768198	-0.15436274	-0.18144736	-0.20347959	0.18902256	-0.17676489	0.18031916	0.188443	0.19508411	0.19472206	-0.14968815	-0.17363814	-0.17302097	-0.21350162	-0.18821381	-0.229728	-0.2133728	-0.11327682	0.13575499	0.17994675	0.19500962	-0.17870837	0.187803	-0.18784446	-0.17669694	-0.10435669	-0.20033269
NR4A1	-0.1617387	-0.18696256	-0.15851906	-0.11788708	-0.18986118	-0.17556415	-0.16114452	-0.18452452	-0.1522584	-0.12113089	-0.16653183	-0.115360916	-0.16498423	-0.16723679	-0.12863429	-0.13582987	-0.1783171	-0.14088717	-0.14420901	-0.08574012	-0.14853624	-0.080394216	-0.1593516	-0.07893483	-0.16889244	-0.12950976	-0.2186784	-0.13908543	-0.15750004	-0.20495386	-0.16966641	-0.13898768	-0.1301176	-0.17455474	-0.12667827	-0.16245025	-0.15678796	-0.12023181	-0.15153474	-0.17021798	-0.18561283	-0.15646979	-0.15966816	-0.17331733	-0.07969115	-0.0993675	-0.12311465	-0.15390983	-0.18662901	-0.16462797	-0.16604689	-0.15616925	-0.106390506	-0.18771398
NR5A1	0.27146974	0.25820717	0.36616197	-0.17876938	0.23668508	0.2634637	0.22292934	0.22078045	0.12805255	-0.17882998	0.29761472	0.33949077	0.12564467	-0.17441648	-0.186544	0.23416701	0.16364168	0.2317674	0.21088447	-0.13473065	0.23784493	-0.20685114	0.22910056	0.11639889	0.21871144	0.2560059	0.31481695	0.22531243	0.16275181	0.27002612	0.26344165	0.1794802	0.2501102	0.15871298	0.23728843	0.27909008	0.19484209	0.28676	0.21353203	0.18009733	0.1458361	0.284275	0.2138461	0.17107193	-0.14918892	-0.21432821	0.21410231	0.23059927	0.22889668	0.19941264	-0.10750297	0.19072612	0.2889089	0.22599015
NR5A2	-0.1020388	-0.09067599	-0.09721379	-0.08413169	-0.10454156	-0.1015887	-0.089686684	-0.10960722	-0.10169164	-0.09672243	-0.07825932	-0.102909416	-0.08588179	-0.099989004	-0.0655032	-0.069695994	-0.09619414	-0.080901906	0.065800965	-0.049607024	-0.109635495	-0.068979695	-0.11757366	-0.060236234	-0.09630917	-0.099607594	-0.10751654	-0.10029721	-0.083670065	-0.11300591	-0.11595223	-0.07986565	-0.094288684	-0.079889834	-0.07142394	-0.08104771	-0.10042739	-0.07420415	-0.085309185	-0.10198832	-0.11433183	-0.095362686	-0.12164299	-0.10769513	-0.06561772	-0.09569418	-0.068603754	-0.07092552	-0.10037184	-0.089312285	-0.096095815	-0.11157168	-0.06075333	-0.1265628
NRF1	-0.19544247	-0.19041151	-0.18959084	-0.15373366	-0.22727849	-0.18112034	-0.19187215	-0.20124479	0.15373574	-0.16475834	-0.1593702	-0.18799813	-0.17527589	-0.2025611	-0.15106219	0.16139722	-0.18704009	-0.18690686	0.16143835	-0.123766124	-0.19526084	-0.13594675	-0.23647419	-0.13001981	-0.22556295	-0.1680536	-0.23548001	0.14714044	-0.16673276	-0.20788136	-0.22076686	-0.16500323	-0.17041874	-0.15458599	0.15165952	-0.20187677	-0.18640034	-0.16687366	-0.20380084	-0.20761739	-0.22831081	-0.1949244	-0.2554384	-0.25050685	-0.12251987	-0.15342638	-0.15217896	0.16124889	-0.20887318	-0.16481972	-0.20452769	-0.19349675	-0.108173735	-0.22417174
