Gene	Preston5	Walton64	K26	K17	Walton10	Walton19	K22	R111	Preston7	Preston24	K34	Walton82	s357	s181	s259	R112	K21	s326	Walton46	Camb2	Walton14	R003	K12	R005	HF2829	K14	K36	Walton50	s279	R113	s309	s123	K30	H043_63R6	Camb4	R095	H043_LNWEGT	s151	Walton63	s402	Leeds28	Walton59	R099	Preston22	R102	R010	R002	AD22	H043_4PGF	R006	HF2934	H043_6F91	R104	H043_D9MRCY	H043_GKS176	R107	s383	H043_ZMHY	K37	Preston27	Camb12	R110	K27	Walton2	Walton3	Preston16	s295	HF3162	R109	Camb8	Leeds105	H043_PWC258	Walton71	AD20	H043_BU96	Leeds106	Preston34	K32	R108	Preston30	R106	Leeds101	H043_W99H5K	Walton8	R009	K16	R007	Camb9	R008	K15	H043_GESMJV	s341	HF2998	Preston10	Preston36	H043_XACH	H043_N7LCPV	Camb7	R101	R001	H043_DSX2	Walton84	Walton67	K20	Walton43	Walton55	H043_XG4KY2	H043_5VWP	Camb10	s245	R100	s139	K06	Walton5	Walton62	Camb13	K24	HF2919	AD23	AD21
ADA2	1.0	1.0	1.0	0.7994559	0.14581674	1.0	1.0	1.0	1.0	1.0	0.32117966	1.0	1.0	0.6537535	1.0	1.0	1.0	1.0	1.0	0.54951334	0.9700833	1.0	1.0	0.7959174	1.0	1.0	1.0	1.0	1.0	0.74938744	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.30819765	1.0	1.0	1.0	0.7111735	0.00462953	1.0	0.7805405	1.0	0.44094193	1.0	1.0	1.0	1.0	0.19152866	0.55548257	1.0	1.0	0.12204309	1.0	1.0	1.0	1.0	0.7419929	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5545026	1.0	1.0	0.4498354	0.48453507	1.0	1.0	1.0	0.4364041	1.0	0.9394814	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.83390355	1.0	1.0	1.0	0.32944888	1.0	0.6481667	0.061278347	0.31609854	1.0	1.0	0.18689923	0.74356115	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.22371824	0.8657703	1.0
AEBP2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AFF1	1.0	1.0	0.77981484	1.0	1.0	1.0	0.81356585	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.83999217	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9481073	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.63616836	0.005214236	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.989923	1.0	1.0	1.0	0.71335256	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.78355443	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.99977434	1.0	1.0	1.0	1.0	1.0	1.0	0.34969124	1.0	1.0	0.9596382	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.76635647	1.0	1.0	1.0	1.0	1.0	1.0	1.0
AFF4	1.0	1.0	0.77651423	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.83355016	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.80625135	0.92548376	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6311365	0.004896225	1.0	0.83287716	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.87551904	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.761351	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.88749933	1.0	1.0	1.0	0.9574438	1.0	1.0	0.48814747	1.0	1.0	0.9525394	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
AGO1	1.0	1.0	1.0	1.0	1.0	1.0	0.033697773	0.5534012	0.8598523	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9132681	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.37440893	1.0	1.0	0.8317591	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.96769816	1.0	3.2951115E-4	1.0	1.0	1.0	1.0	1.0	0.69293046	1.0	1.0	1.0	1.0	0.25968418	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.1241834	1.0	1.0	0.84465694	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.30311772	1.0	1.0	1.0	0.80705667	0.804066	1.0	1.0	0.72522664	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.71082103	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.71013355	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.51500404
AGO2	1.0	1.0	1.0	1.0	0.3140618	1.0	0.036259428	0.16791487	0.85087603	1.0	1.0	1.0	1.0	0.739503	1.0	1.0	1.0	0.9981904	1.0	0.56952626	1.0	1.0	0.76993537	1.0	1.0	1.0	1.0	0.8630249	1.0	0.28507552	1.0	1.0	0.92228174	1.0	1.0	1.0	0.047592133	1.0	1.0	1.0	1.0	1.0	1.5234786E-4	1.0	0.3953127	1.0	1.0	0.18779281	0.35727176	1.0	1.0	1.0	1.0	0.121777825	1.0	1.0	1.0	0.56562006	1.0	1.0	1.0	1.0	0.061523072	1.0	1.0	1.0	1.0	1.0	0.12446505	1.0	1.0	1.0	1.0	0.26821467	1.0	1.0	1.0	0.45269626	1.0	0.14514768	1.0	1.0	1.0	0.85300547	0.74380666	1.0	1.0	0.9813588	1.0	1.0	1.0	1.0	0.72998	1.0	1.0	1.0	0.787632	1.0	1.0	1.0	1.0	1.0	1.0	0.65270257	1.0	1.0	1.0	1.0	1.0	1.0	0.5703995	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.2720398
AHR	1.0	1.0	0.9429311	1.0	1.0	1.0	0.6674645	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9930737	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8635957	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0069432925	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8377406	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9057577	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.83715004	1.0	1.0	1.0	1.0	1.0	1.0	1.0
AHRR	1.0	1.0	0.81311727	0.7982987	0.48948726	1.0	0.19045034	1.0	0.74017435	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.29373178	1.0	0.70502096	1.0	0.6598549	0.41696268	1.0	1.0	1.0	1.0	0.5152092	1.0	1.0	1.0	1.0	0.69990504	1.0	1.0	0.3151584	1.0	1.0	1.0	0.98888636	0.028128548	1.0	1.0	0.9040766	1.0	0.19223088	1.0	1.0	1.0	1.0	0.5391693	1.0	1.0	1.0	0.42024636	1.0	1.0	1.0	1.0	1.0	0.38058424	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.35199827	1.0	1.0	1.0	1.0	0.852309	1.0	1.0	1.0	0.46486175	1.0	0.752228	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.16087982	1.0	1.0	1.0	0.3833657	0.9204982	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.99306124	0.89125305
AMH	1.0	0.5804827	0.36427617	0.13830829	0.52942055	0.9131314	1.0	0.28963885	0.67237514	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5096614	0.46422988	1.0	0.22480768	0.06425827	1.0	0.2807908	1.0	0.3954344	1.0	1.0	1.0	0.55055207	0.32149088	1.0	1.0	1.0	0.028283063	0.6711332	0.31167907	1.0	0.3224086	1.0	0.99737716	1.0	1.0	0.016557574	1.0	0.7930399	1.0	0.14689411	0.26720518	0.14976779	1.0	0.21464165	0.21531752	1.0	1.0	1.0	0.10728546	1.0	0.8456129	1.0	1.0	0.7324506	1.0	1.0	0.8042006	1.0	1.0	1.0	1.0	1.0	1.0	0.8883667	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.066125676	1.0	0.9974116	1.0	0.48261923	0.39058888	1.0	1.0	1.0	0.9963259	0.9999648	0.6110314	0.57555616	1.0	1.0	0.9328765	1.0	1.0	0.43370748	1.0	0.5668828	1.0	1.0	1.0	1.0	0.62437737	0.06004256	1.0	1.0	1.0	0.97290504	0.44831765	1.0	1.0	0.2032196	1.0	1.0	1.0	1.0	0.046393663	0.48497462	1.0
APC	1.0	1.0	1.0	1.0	0.03845581	1.0	1.0	1.0	0.73458534	1.0	1.0	1.0	1.0	0.75303876	1.0	1.0	1.0	1.0	1.0	0.5850338	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9023509	1.0	1.0	1.0	1.0	0.2567001	1.0	0.9279543	1.0	1.0	0.003514657	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.55377775	0.33454457	1.0	0.1086638	1.0	1.0	1.0	1.0	0.60631627	1.0	0.15056975	1.0	1.0	0.8910335	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8474111	1.0	1.0	1.0	1.0	1.0	1.0	0.9631122	1.0	1.0	1.0	1.0	1.0	1.0	0.3573472	1.0	1.0	1.0	1.0	0.112352565	0.75793886	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.87812227
APOBEC3B	1.0	1.0	0.16914943	1.0	0.11675203	1.0	0.95922655	0.47686484	0.872162	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.67848617	1.0	1.0	0.5566071	0.62348145	1.0	0.27902293	0.024877306	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.04852312	1.0	1.0	0.98346466	1.0	0.753663	0.90364856	1.0	1.0	0.19376177	1.0	0.33394065	1.0	1.0	1.0	1.0	1.0	1.0	0.34816942	1.0	0.1914963	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.68197846	1.0	1.0	1.0	0.7534498	1.0	1.0	1.0	1.0	1.0	0.82258564	0.6755768	1.0	1.0	1.0	0.94404984	1.0	1.0	0.39556175	0.81235	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.70506465	0.5303399	0.35081	0.97255003
AR	1.0	1.0	0.2544866	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.47819066	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.22830418	0.8664421	0.4633651	1.0	1.0	1.0	1.0	0.40701124	1.0	1.0	0.094085075	1.0	1.0	1.0	1.0	1.0	1.0	0.5015167	1.0	0.8861399	0.992477	1.0	0.110736676	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.7599114	0.905429	1.0	0.14674444	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.72474873	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.89105093	1.0	1.0	1.0	1.0	0.2603872	1.0	0.9884061	1.0	1.0	0.65608037	1.0	1.0	1.0	1.0	1.0	0.6680778	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.2964689	1.0	1.0	1.0	1.0	1.0	1.0	0.3218476	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
ARID1A	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.73257065	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6633842	0.42202836	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.86507446	0.97614896	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8961611	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.91431487	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.56894225	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.15623093	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9860397	1.0
ARID1B	1.0	1.0	0.8625285	1.0	0.14814176	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.7431073	1.0	1.0	1.0	1.0	1.0	0.5675069	1.0	1.0	1.0	0.862747	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9277167	1.0	0.69766814	1.0	1.0	0.1621669	1.0	0.9724356	1.0	1.0	0.013050115	1.0	1.0	1.0	1.0	0.34367493	1.0	1.0	1.0	1.0	0.55589235	1.0	1.0	0.26685908	1.0	1.0	1.0	1.0	1.0	1.0	0.13196574	1.0	1.0	1.0	1.0	0.68014944	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.45100048	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.90804523	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.17127216	0.76164865	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8225016	1.0	1.0	1.0	1.0	1.0	1.0	1.0
ARID2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8518375	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9124601	1.0	1.0	0.79948217	0.9197998	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0049983566	1.0	0.83112663	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.93044794	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.77675056	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.88886774	1.0	1.0	1.0	1.0	1.0	0.9868365	0.36245602	1.0	1.0	0.9455638	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
ARID3A	1.0	1.0	0.80252385	0.7526525	0.035096142	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.7529221	1.0	1.0	1.0	1.0	1.0	0.5544054	0.9162823	1.0	1.0	0.8667164	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8747136	0.9764587	0.68572766	1.0	1.0	0.121172704	1.0	1.0	1.0	1.0	0.06777117	1.0	0.73593366	1.0	1.0	0.28873408	1.0	1.0	1.0	1.0	0.55710167	1.0	1.0	0.10746763	1.0	1.0	1.0	1.0	0.642554	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.55630547	1.0	1.0	0.4437279	0.67321396	1.0	1.0	1.0	1.0	0.7745207	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.7522712	1.0	1.0	0.9696789	1.0	1.0	0.56174064	1.0	1.0	1.0	1.0	0.039696943	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
ARID3B	1.0	0.72469026	0.14072081	0.7310544	1.0	1.0	1.0	1.0	0.08367129	1.0	0.5521359	1.0	1.0	0.7074642	1.0	0.6701821	0.50628084	1.0	0.3152604	1.0	1.0	1.0	0.74793506	0.14509973	0.44496116	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.712383	0.8686304	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.99161214	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.30292723	1.0	0.10603406	1.0	0.7532716	0.20075718	0.420251	0.2011338	1.0	0.39818743	0.3622193	1.0	1.0	0.29370487	1.0	0.61722964	1.0	1.0	1.0	1.0	1.0	1.0	0.17497456	1.0	1.0	0.5784894	1.0	0.014824453	1.0	0.81983256	1.0	0.49381456	0.023794834	1.0	1.0	1.0	1.0	1.0	0.050740547	1.0	1.0	1.0	1.0	1.0	1.0	0.63391155	1.0	1.0	0.73426855	0.8619197	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.024260296	1.0	1.0	1.0	1.0	1.0	1.0	0.34133747
ARNT	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8710664	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9734244	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.010502255	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9403229	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9244246	0.41864035	1.0	1.0	0.9447125	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.757861	1.0	1.0	0.81884813	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9559542	1.0	1.0	1.0	1.0	1.0	1.0	1.0
ARNTL	1.0	1.0	1.0	0.7799487	0.32758927	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6554664	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9794705	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.97893125	0.8688513	0.042160597	1.0	0.85681885	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.70483524	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5619148	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.18681689	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
ARRB1	1.0	1.0	1.0	0.7565968	0.06998539	1.0	0.72486454	1.0	1.0	1.0	1.0	1.0	1.0	0.68230814	1.0	1.0	1.0	1.0	1.0	1.0	0.8737488	1.0	1.0	0.6929147	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9478398	0.7240966	0.037688885	1.0	0.8240022	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5498816	1.0	1.0	0.107524306	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.43912435	1.0	1.0	1.0	1.0	1.0	1.0	0.93617994	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.7587061	1.0	1.0	1.0	1.0	1.0	0.62162244	1.0	1.0	1.0	1.0	0.0382003	0.7840297	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.87082267	0.66854155
ASCL1	1.0	1.0	1.0	1.0	1.0	1.0	0.06461721	0.41111124	0.8203163	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.86518586	0.40444288	1.0	1.0	1.0	1.0	0.36661258	1.0	1.0	1.0	1.0	1.0	1.0	0.2509635	1.0	1.0	1.0	1.0	0.9292661	0.005194104	1.0	1.0	1.0	1.0	1.0	0.59201926	1.0	1.0	1.0	0.7188638	0.41131186	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.30653426	1.0	1.0	1.0	1.0	1.0	0.48626855	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.69850135	1.0	1.0	1.0	1.0	1.0	1.0	0.84467584	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.34626436	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.94229174
ASCL2	1.0	1.0	0.93524504	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.68279433	1.0	1.0	1.0	1.0	1.0	1.0	0.94333744	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9258943	1.0	1.0	1.0	0.95775354	1.0	1.0	1.0	0.8551438	0.77924246	0.7331861	1.0	1.0	1.0	1.0	1.0	0.97486466	1.0	1.0	1.0	1.0	1.0	1.0	0.2655424	1.0	1.0	1.0	1.0	1.0	1.0	0.999006	1.0	1.0	0.8262498	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.84634924	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.09191608	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8058059	1.0	1.0	1.0	1.0	1.0	0.89021045	1.0
ASH2L	1.0	1.0	1.0	1.0	0.009823161	0.9970715	0.8188945	1.0	1.0	1.0	1.0	1.0	1.0	0.5407884	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.99998295	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8989866	0.85370046	0.6412943	0.24037646	0.98786813	0.80173826	1.0	1.0	1.0	0.93706816	1.0	1.0	1.0	1.0	1.0	1.0	0.10806439	1.0	1.0	1.0	1.0	1.0	1.0	0.9862422	1.0	1.0	0.7437404	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9999118	1.0	1.0	1.0	0.9844071	1.0	1.0	1.0	1.0	0.91402316	1.0	0.9999712	1.0	1.0	1.0	1.0	1.0	0.7913303	1.0	1.0	1.0	1.0	0.9940934	0.32652962	1.0	1.0	1.0	1.0	0.0063139843	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8756822	0.3632051
ATF1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.67510086	1.0	1.0	0.966725	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.87164253	1.0	1.0	1.0	1.0	1.0	0.8759581	1.0	0.6433684	0.006462221	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.12498326	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.76247424	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9202187	1.0	0.9760332	1.0	1.0	1.0	1.0	0.9350008	1.0	1.0	1.0	1.0	1.0	1.0	0.33025146	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9792034	1.0	1.0	1.0	1.0
ATF2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.70342743	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5802693	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9055674	0.8174094	0.05388284	1.0	0.95008975	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.94509405	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9506544	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9599311	1.0	1.0	1.0	0.8631593	1.0	0.55307454	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
